path,label,broad_group,polarization,source,magnification,domain
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩1-3.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩1-4.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩1-5.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩1-6.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩1-7.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩1-8.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩2-1.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩2-2.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩2-3.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩2-4.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩2-5.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩2-6.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩2-7.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩2-8.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩3-1.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩3-2.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩3-3.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩3-4.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩3-5.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩3-6.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩3-7.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变16变粒岩3-8.jpg,变粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩1-1.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩1-2.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩1-3.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩1-4.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩1-5.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩1-6.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩1-7.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩1-8.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩2-1.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩2-2.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩2-3.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩2-4.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩2-5.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩2-6.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩2-7.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩2-8.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩3-1.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩3-2.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩3-3.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩3-4.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩3-5.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩3-6.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩3-7.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变17斜长角闪岩3-8.jpg,斜长角闪岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩1-1.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩1-2.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩1-3.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩1-4.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩1-5.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩1-6.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩1-7.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩1-8.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩2-1.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩2-2.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩2-3.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩2-4.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩2-5.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩2-6.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩2-7.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩2-8.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩3-1.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩3-2.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩3-3.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩3-4.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩3-5.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩3-6.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩3-7.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变18麻粒岩3-8.jpg,麻粒岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩1-1.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩1-2.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩1-3.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩1-4.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩1-5.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩1-6.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩1-7.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩1-8.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩2-1.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩2-2.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩2-3.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩2-4.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩2-5.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩2-6.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩2-7.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩2-8.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩3-1.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩3-2.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩3-3.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩3-4.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩3-5.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩3-6.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩3-7.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学变质岩教学薄片照片数据集\变19榴辉岩3-8.jpg,榴辉岩,metamorphic,unknown,NJU,unknown,NJU
